"station","variable","date","value"
"WM","flow_cms",2011-04-10,1.76545690027285
"BR","flow_cms",2011-04-11,0.9797629062
"WM","flow_cms",2011-04-11,1.33664789386085
"BR","flow_cms",2011-04-12,0.8410103559
"WM","flow_cms",2011-04-12,1.14735382796726
"BR","flow_cms",2011-04-13,0.5266933542
"WM","flow_cms",2011-04-13,0.718544821555252
"BR","flow_cms",2011-04-14,0.4219210203
"WM","flow_cms",2011-04-14,0.575608486084584
"BR","flow_cms",2011-04-15,0.3766140651
"WM","flow_cms",2011-04-15,0.513798178854025
"BR","flow_cms",2011-04-16,0.4077625968
"WM","flow_cms",2011-04-16,0.556292765075034
"BR","flow_cms",2011-04-17,0.3907724886
"WM","flow_cms",2011-04-17,0.533113899863574
"BR","flow_cms",2011-04-18,0.3596239569
"WM","flow_cms",2011-04-18,0.490619313642565
"BR","flow_cms",2011-04-19,2.3899418868
"WM","flow_cms",2011-04-19,3.26049370641201
"BR","flow_cms",2011-04-20,11.04357033
"WM","flow_cms",2011-04-20,15.0662623874488
"BR","flow_cms",2011-04-21,2.7920411142
"WM","flow_cms",2011-04-21,3.80906018308322
"BR","flow_cms",2011-04-22,1.8037831539
"WM","flow_cms",2011-04-22,2.46082285661664
"BR","flow_cms",2011-04-23,9.401193204
"WM","flow_cms",2011-04-23,12.8256387503411
"BR","flow_cms",2011-04-24,3.029902629
"WM","flow_cms",2011-04-24,4.13356429604366
"BR","flow_cms",2011-04-25,13.620403407
"WM","flow_cms",2011-04-25,18.5817236111869
"BR","flow_cms",2011-04-26,12.74258115
"WM","flow_cms",2011-04-26,17.3841489085948
"BR","flow_cms",2011-04-27,2.3871102021
"WM","flow_cms",2011-04-27,3.2566305622101
"BR","flow_cms",2011-04-28,1.642377126
"WM","flow_cms",2011-04-28,2.24062363710778
"BR","flow_cms",2011-04-29,0.7815449772
"WM","flow_cms",2011-04-29,1.06622779972715
"BR","flow_cms",2011-04-30,0.5153666154
"WM","flow_cms",2011-04-30,0.703092244747612
"BR","flow_cms",2011-05-01,0.4700596602
"WM","flow_cms",2011-05-01,0.641281937517053
"BR","flow_cms",2011-05-02,6.880993821
"WM","flow_cms",2011-05-02,9.3874404106412
"BR","flow_cms",2011-05-03,8.353469865
"WM","flow_cms",2011-05-03,11.3962753956344
"BR","flow_cms",2011-05-04,3.511289028
"WM","flow_cms",2011-05-04,4.79029881036835
"BR","flow_cms",2011-05-05,1.6253870178
"WM","flow_cms",2011-05-05,2.21744477189632
"BR","flow_cms",2011-05-06,0.8410103559
"WM","flow_cms",2011-05-06,1.14735382796726
"BR","flow_cms",2011-05-07,0.6597825351
"WM","flow_cms",2011-05-07,0.90011259904502
"BR","flow_cms",2011-05-08,1.0817035554
"WM","flow_cms",2011-05-08,1.4757210851296
"BR","flow_cms",2011-05-09,0.4870497684
"WM","flow_cms",2011-05-09,0.664460802728513
"BR","flow_cms",2011-05-10,0.3907724886
"WM","flow_cms",2011-05-10,0.533113899863574
"BR","flow_cms",2011-05-11,0.3426338487
"WM","flow_cms",2011-05-11,0.467440448431105
"BR","flow_cms",2011-05-12,6.427924269
"WM","flow_cms",2011-05-12,8.76933733833561
"BR","flow_cms",2011-05-13,5.181983001
"WM","flow_cms",2011-05-13,7.06955388949523
"BR","flow_cms",2011-05-14,1.6055652249
"WM","flow_cms",2011-05-14,2.19040276248295
"BR","flow_cms",2011-05-15,1.9425357042
"WM","flow_cms",2011-05-15,2.65011692251023
"BR","flow_cms",2011-05-16,5.635052553
"WM","flow_cms",2011-05-16,7.68765696180082
"BR","flow_cms",2011-05-17,3.39802164
"WM","flow_cms",2011-05-17,4.63577304229195
"BR","flow_cms",2011-05-18,6.852676974
"WM","flow_cms",2011-05-18,9.3488089686221
"BR","flow_cms",2011-05-19,4.955448225
"WM","flow_cms",2011-05-19,6.76050235334243
"BR","flow_cms",2011-05-20,1.9198822266
"WM","flow_cms",2011-05-20,2.61921176889495
"BR","flow_cms",2011-05-21,1.1128520871
"WM","flow_cms",2011-05-21,1.51821567135061
"BR","flow_cms",2011-05-22,0.6824360127
"WM","flow_cms",2011-05-22,0.9310177526603
"BR","flow_cms",2011-05-23,0.4870497684
"WM","flow_cms",2011-05-23,0.664460802728513
"BR","flow_cms",2011-05-24,0.4700596602
"WM","flow_cms",2011-05-24,0.641281937517053
"BR","flow_cms",2011-05-25,2.5711697076
"WM","flow_cms",2011-05-25,3.50773493533424
"BR","flow_cms",2011-05-26,18.915653796
"WM","flow_cms",2011-05-26,25.8058032687585
"BR","flow_cms",2011-05-27,7.164162291
"WM","flow_cms",2011-05-27,9.7737548308322
"BR","flow_cms",2011-05-28,3.228120558
"WM","flow_cms",2011-05-28,4.40398439017735
"BR","flow_cms",2011-05-29,3.454655334
"WM","flow_cms",2011-05-29,4.71303592633015
"BR","flow_cms",2011-05-30,2.6306350863
"WM","flow_cms",2011-05-30,3.58886096357435
"BR","flow_cms",2011-05-31,1.3846938183
"WM","flow_cms",2011-05-31,1.88907751473397
"BR","flow_cms",2011-06-01,0.622970634
"WM","flow_cms",2011-06-01,0.849891724420191
"BR","flow_cms",2011-06-02,0.3454655334
"WM","flow_cms",2011-06-02,0.471303592633015
"BR","flow_cms",2011-06-03,0.2944952088
"WM","flow_cms",2011-06-03,0.401766996998636
"BR","flow_cms",2011-06-04,0.25853281311
"WM","flow_cms",2011-06-04,0.352705065634379
"BR","flow_cms",2011-06-05,0.21577437414
"WM","flow_cms",2011-06-05,0.294371588185539
"BR","flow_cms",2011-06-06,0.17499811446
"WM","flow_cms",2011-06-06,0.238742311678035
"BR","flow_cms",2011-06-07,0.14016839265
"WM","flow_cms",2011-06-07,0.191225637994543
"BR","flow_cms",2011-06-08,0.11694857811
"WM","flow_cms",2011-06-08,0.159547855538881
"BR","flow_cms",2011-06-09,0.09514460592
"WM","flow_cms",2011-06-09,0.129801645184175
"BR","flow_cms",2011-06-10,0.20161595064
"WM","flow_cms",2011-06-10,0.275055867175989
"BR","flow_cms",2011-06-11,0.1868911902
"WM","flow_cms",2011-06-11,0.254967517326057
"BR","flow_cms",2011-06-12,0.7843766619
"WM","flow_cms",2011-06-12,1.07009094392906
"BR","flow_cms",2011-06-13,0.25626746535
"WM","flow_cms",2011-06-13,0.349614550272851
"BR","flow_cms",2011-06-14,0.15602582697
"WM","flow_cms",2011-06-14,0.212859245525239
"BR","flow_cms",2011-06-15,0.10590500778
"WM","flow_cms",2011-06-15,0.144481593151432
"BR","flow_cms",2011-06-16,0.09202975275
"WM","flow_cms",2011-06-16,0.125552186562074
"BR","flow_cms",2011-06-17,0.10137431226
"WM","flow_cms",2011-06-17,0.138300562428377
"BR","flow_cms",2011-06-18,0.09599411133
"WM","flow_cms",2011-06-18,0.130960588444748
"BR","flow_cms",2011-06-19,0.4445744979
"WM","flow_cms",2011-06-19,0.606513639699864
"BR","flow_cms",2011-06-20,3.058219476
"WM","flow_cms",2011-06-20,4.17219573806276
"BR","flow_cms",2011-06-21,0.877822257
"WM","flow_cms",2011-06-21,1.19757470259209
"BR","flow_cms",2011-06-22,4.474061826
"WM","flow_cms",2011-06-22,6.10376783901773
"BR","flow_cms",2011-06-23,2.944952088
"WM","flow_cms",2011-06-23,4.01766996998636
"BR","flow_cms",2011-06-24,2.3956052562
"WM","flow_cms",2011-06-24,3.26821999481583
"BR","flow_cms",2011-06-25,1.6395454413
"WM","flow_cms",2011-06-25,2.23676049290587
"BR","flow_cms",2011-06-26,0.5918221023
"WM","flow_cms",2011-06-26,0.807397138199181
"BR","flow_cms",2011-06-27,0.4474061826
"WM","flow_cms",2011-06-27,0.610376783901774
"BR","flow_cms",2011-06-28,0.3567922722
"WM","flow_cms",2011-06-28,0.486756169440655
"BR","flow_cms",2011-06-29,0.26561202486
"WM","flow_cms",2011-06-29,0.362362926139154
"BR","flow_cms",2011-06-30,0.22143774354
"WM","flow_cms",2011-06-30,0.302097876589359
"BR","flow_cms",2011-07-01,0.17981197845
"WM","flow_cms",2011-07-01,0.245309656821282
"BR","flow_cms",2011-07-02,0.14186740347
"WM","flow_cms",2011-07-02,0.193543524515689
"BR","flow_cms",2011-07-03,0.11468323035
"WM","flow_cms",2011-07-03,0.156457340177353
"BR","flow_cms",2011-07-04,0.09740995368
"WM","flow_cms",2011-07-04,0.132892160545703
"BR","flow_cms",2011-07-05,0.07588914996
"WM","flow_cms",2011-07-05,0.103532264611187
"BR","flow_cms",2011-07-06,0.0622970634
"WM","flow_cms",2011-07-06,0.0849891724420191
"BR","flow_cms",2011-07-07,0.06569508504
"WM","flow_cms",2011-07-07,0.0896249454843111
"BR","flow_cms",2011-07-08,0.05861587329
"WM","flow_cms",2011-07-08,0.0799670849795362
"BR","flow_cms",2011-07-09,0.04728913449
"WM","flow_cms",2011-07-09,0.0645145081718963
"BR","flow_cms",2011-07-10,0.03482972181
"WM","flow_cms",2011-07-10,0.0475166736834925
"BR","flow_cms",2011-07-11,0.03624556416
"WM","flow_cms",2011-07-11,0.0494482457844475
"BR","flow_cms",2011-07-12,0.04785547143
"WM","flow_cms",2011-07-12,0.0652871370122783
"BR","flow_cms",2011-07-13,0.02916635241
"WM","flow_cms",2011-07-13,0.0397903852796726
"BR","flow_cms",2011-07-14,0.01953862443
"WM","flow_cms",2011-07-14,0.0266556949931787
"BR","flow_cms",2011-07-15,0.0141584235
"WM","flow_cms",2011-07-15,0.0193157210095498
"BR","flow_cms",2011-07-16,0.01076040186
"WM","flow_cms",2011-07-16,0.0146799479672578
"BR","flow_cms",2011-07-17,0.0084950541
"WM","flow_cms",2011-07-17,0.0115894326057299
"BR","flow_cms",2011-07-18,0.01189307574
"WM","flow_cms",2011-07-18,0.0162252056480218
"BR","flow_cms",2011-07-19,0.0198217929
"WM","flow_cms",2011-07-19,0.0270420094133697
"BR","flow_cms",2011-07-20,0.01189307574
"WM","flow_cms",2011-07-20,0.0162252056480218
"BR","flow_cms",2011-07-21,0.0084950541
"WM","flow_cms",2011-07-21,0.0115894326057299
"BR","flow_cms",2011-07-22,0.00396435858
"WM","flow_cms",2011-07-22,0.00540840188267394
"BR","flow_cms",2011-07-23,0.14668126746
"WM","flow_cms",2011-07-23,0.200110869658936
"BR","flow_cms",2011-07-24,0.2944952088
"WM","flow_cms",2011-07-24,0.401766996998636
"BR","flow_cms",2011-07-25,0.09514460592
"WM","flow_cms",2011-07-25,0.129801645184175
"BR","flow_cms",2011-07-26,0.03567922722
"WM","flow_cms",2011-07-26,0.0486756169440655
"BR","flow_cms",2011-07-27,0.01472476044
"WM","flow_cms",2011-07-27,0.0200883498499318
"BR","flow_cms",2011-07-28,0.00821188563
"WM","flow_cms",2011-07-28,0.0112031181855389
"BR","flow_cms",2011-07-29,0.01104357033
"WM","flow_cms",2011-07-29,0.0150662623874488
"BR","flow_cms",2011-07-30,0.01557426585
"WM","flow_cms",2011-07-30,0.0212472931105048
"BR","flow_cms",2011-07-31,0.0113267388
"WM","flow_cms",2011-07-31,0.0154525768076398
"BR","flow_cms",2011-08-01,0.05040398766
"WM","flow_cms",2011-08-01,0.0687639667939973
"BR","flow_cms",2011-08-02,0.1076040186
"WM","flow_cms",2011-08-02,0.146799479672578
"BR","flow_cms",2011-08-03,0.10165748073
"WM","flow_cms",2011-08-03,0.138686876848568
"BR","flow_cms",2011-08-04,0.10392282849
"WM","flow_cms",2011-08-04,0.141777392210095
"BR","flow_cms",2011-08-05,0.04870497684
"WM","flow_cms",2011-08-05,0.0664460802728513
"BR","flow_cms",2011-08-06,0.0226534776
"WM","flow_cms",2011-08-06,0.0309051536152797
"BR","flow_cms",2011-08-07,0.01472476044
"WM","flow_cms",2011-08-07,0.0200883498499318
"BR","flow_cms",2011-08-08,0.0084950541
"WM","flow_cms",2011-08-08,0.0115894326057299
"BR","flow_cms",2011-08-09,0.00736238022
"WM","flow_cms",2011-08-09,0.0100441749249659
"BR","flow_cms",2011-08-10,0.0113267388
"WM","flow_cms",2011-08-10,0.0154525768076398
"BR","flow_cms",2011-08-11,0.00453069552
"WM","flow_cms",2011-08-11,0.00618103072305593
"BR","flow_cms",2011-08-12,0.00028316847
"WM","flow_cms",2011-08-12,0.000386314420190996
"BR","flow_cms",2011-08-13,0
"WM","flow_cms",2011-08-13,0
"BR","flow_cms",2011-08-14,0.03228120558
"WM","flow_cms",2011-08-14,0.0440398439017735
"BR","flow_cms",2011-08-15,0.09259608969
"WM","flow_cms",2011-08-15,0.126324815402456
"BR","flow_cms",2011-08-16,0.05238616695
"WM","flow_cms",2011-08-16,0.0714681677353342
"BR","flow_cms",2011-08-17,0.01585743432
"WM","flow_cms",2011-08-17,0.0216336075306958
"BR","flow_cms",2011-08-18,0.00339802164
"WM","flow_cms",2011-08-18,0.00463577304229195
"BR","flow_cms",2011-08-19,0
"WM","flow_cms",2011-08-19,0
"BR","flow_cms",2011-08-20,0
"WM","flow_cms",2011-08-20,0
"BR","flow_cms",2011-08-21,0.00113267388
"WM","flow_cms",2011-08-21,0.00154525768076398
"BR","flow_cms",2011-08-22,0
"WM","flow_cms",2011-08-22,0
"BR","flow_cms",2011-08-23,0
"WM","flow_cms",2011-08-23,0
"BR","flow_cms",2011-08-24,0.00877822257
"WM","flow_cms",2011-08-24,0.0119757470259209
"BR","flow_cms",2011-08-25,0.01897228749
"WM","flow_cms",2011-08-25,0.0258830661527967
"BR","flow_cms",2011-08-26,0.00453069552
"WM","flow_cms",2011-08-26,0.00618103072305593
"BR","flow_cms",2011-08-27,0
"WM","flow_cms",2011-08-27,0
"BR","flow_cms",2011-08-28,0
"WM","flow_cms",2011-08-28,0
"BR","flow_cms",2011-08-29,0
"WM","flow_cms",2011-08-29,0
"BR","flow_cms",2011-08-30,0
"WM","flow_cms",2011-08-30,0
"BR","flow_cms",2011-08-31,0
"WM","flow_cms",2011-08-31,0
"BR","flow_cms",2011-09-01,0
"WM","flow_cms",2011-09-01,0
"BR","flow_cms",2011-09-02,0
"WM","flow_cms",2011-09-02,0
"BR","flow_cms",2011-09-03,0
"WM","flow_cms",2011-09-03,0
"BR","flow_cms",2011-09-04,0.0538020093
"WM","flow_cms",2011-09-04,0.0733997398362892
"BR","flow_cms",2011-09-05,0.11298421953
"WM","flow_cms",2011-09-05,0.154139453656207
"BR","flow_cms",2011-09-06,0.03652873263
"WM","flow_cms",2011-09-06,0.0498345602046385
"BR","flow_cms",2011-09-07,0.01868911902
"WM","flow_cms",2011-09-07,0.0254967517326057
"BR","flow_cms",2011-09-08,0.11411689341
"WM","flow_cms",2011-09-08,0.155684711336971
"BR","flow_cms",2011-09-09,0.4162576509
"WM","flow_cms",2011-09-09,0.567882197680764
"BR","flow_cms",2011-09-10,0.24720607431
"WM","flow_cms",2011-09-10,0.337252488826739
"BR","flow_cms",2011-09-11,0.3652873263
"WM","flow_cms",2011-09-11,0.498345602046385
"BR","flow_cms",2011-09-12,0.09712678521
"WM","flow_cms",2011-09-12,0.132505846125512
"BR","flow_cms",2011-09-13,0.03313071099
"WM","flow_cms",2011-09-13,0.0451987871623465
"BR","flow_cms",2011-09-14,0.01359208656
"WM","flow_cms",2011-09-14,0.0185430921691678
"BR","flow_cms",2011-09-15,0.02661783618
"WM","flow_cms",2011-09-15,0.0363135554979536
"BR","flow_cms",2011-09-16,0.0141584235
"WM","flow_cms",2011-09-16,0.0193157210095498
"BR","flow_cms",2011-09-17,0.00792871716
"WM","flow_cms",2011-09-17,0.0108168037653479
"BR","flow_cms",2011-09-18,0.0028316847
"WM","flow_cms",2011-09-18,0.00386314420190996
"BR","flow_cms",2011-09-19,0.00311485317
"WM","flow_cms",2011-09-19,0.00424945862210096
"BR","flow_cms",2011-09-20,0.22426942824
"WM","flow_cms",2011-09-20,0.305961020791269
"BR","flow_cms",2011-09-21,0.2860001547
"WM","flow_cms",2011-09-21,0.390177564392906
"BR","flow_cms",2011-09-22,0.5408517777
"WM","flow_cms",2011-09-22,0.737860542564802
"BR","flow_cms",2011-09-23,0.7673865537
"WM","flow_cms",2011-09-23,1.0469120787176
"BR","flow_cms",2011-09-24,1.1496639882
"WM","flow_cms",2011-09-24,1.56843654597544
"BR","flow_cms",2011-09-25,0.311485317
"WM","flow_cms",2011-09-25,0.424945862210096
"BR","flow_cms",2011-09-26,0.3228120558
"WM","flow_cms",2011-09-26,0.440398439017735
"BR","flow_cms",2011-09-27,0.9967530144
"WM","flow_cms",2011-09-27,1.35982675907231
"BR","flow_cms",2011-09-28,0.3029902629
"WM","flow_cms",2011-09-28,0.413356429604366
"BR","flow_cms",2011-09-29,0.18547534785
"WM","flow_cms",2011-09-29,0.253035945225102
"BR","flow_cms",2011-09-30,1.2289511598
"WM","flow_cms",2011-09-30,1.67660458362892
"BR","flow_cms",2011-10-01,5.861587329
"WM","flow_cms",2011-10-01,7.99670849795362
"BR","flow_cms",2011-10-02,2.6589519333
"WM","flow_cms",2011-10-02,3.62749240559345
"BR","flow_cms",2011-10-03,1.8717435867
"WM","flow_cms",2011-10-03,2.55353831746248
"BR","flow_cms",2011-10-04,3.879408039
"WM","flow_cms",2011-10-04,5.29250755661664
"BR","flow_cms",2011-10-05,1.1779808352
"WM","flow_cms",2011-10-05,1.60706798799454
"BR","flow_cms",2011-10-06,0.5068715613
"WM","flow_cms",2011-10-06,0.691502812141883
"BR","flow_cms",2011-10-07,0.339802164
"WM","flow_cms",2011-10-07,0.463577304229195
"BR","flow_cms",2011-10-08,0.24579023196
"WM","flow_cms",2011-10-08,0.335320916725784
"BR","flow_cms",2011-10-09,0.18490901091
"WM","flow_cms",2011-10-09,0.25226331638472
"BR","flow_cms",2011-10-10,0.1472476044
"WM","flow_cms",2011-10-10,0.200883498499318
"BR","flow_cms",2011-10-11,0.1274258115
"WM","flow_cms",2011-10-11,0.173841489085948
"BR","flow_cms",2011-10-12,0.17669712528
"WM","flow_cms",2011-10-12,0.241060198199181
"BR","flow_cms",2011-10-13,0.2944952088
"WM","flow_cms",2011-10-13,0.401766996998636
"BR","flow_cms",2011-10-14,0.3171486864
"WM","flow_cms",2011-10-14,0.432672150613915
"BR","flow_cms",2011-10-15,0.24663973737
"WM","flow_cms",2011-10-15,0.336479859986357
"BR","flow_cms",2011-10-16,0.23616250398
"WM","flow_cms",2011-10-16,0.322186226439291
"BR","flow_cms",2011-10-17,0.26079816087
"WM","flow_cms",2011-10-17,0.355795580995907
"BR","flow_cms",2011-10-18,0.23729517786
"WM","flow_cms",2011-10-18,0.323731484120055
"BR","flow_cms",2011-10-19,3.171486864
"WM","flow_cms",2011-10-19,4.32672150613915
"BR","flow_cms",2011-10-20,10.703768166
"WM","flow_cms",2011-10-20,14.6026850832196
"BR","flow_cms",2011-10-21,3.907724886
"WM","flow_cms",2011-10-21,5.33113899863574
"BR","flow_cms",2011-10-22,2.5853281311
"WM","flow_cms",2011-10-22,3.52705065634379
"BR","flow_cms",2011-10-23,2.0274862452
"WM","flow_cms",2011-10-23,2.76601124856753
"BR","flow_cms",2011-10-24,1.7046741894
"WM","flow_cms",2011-10-24,2.3256128095498
"BR","flow_cms",2011-10-25,1.5036245757
"WM","flow_cms",2011-10-25,2.05132957121419
"BR","flow_cms",2011-10-26,2.0699615157
"WM","flow_cms",2011-10-26,2.82395841159618
"BR","flow_cms",2011-10-27,5.040398766
"WM","flow_cms",2011-10-27,6.87639667939973
"BR","flow_cms",2011-10-28,4.134259662
"WM","flow_cms",2011-10-28,5.64019053478854
"BR","flow_cms",2011-10-29,2.6476251945
"WM","flow_cms",2011-10-29,3.61203982878581
"BR","flow_cms",2011-10-30,2.237030913
"WM","flow_cms",2011-10-30,3.05188391950887
"BR","flow_cms",2011-10-31,1.9510307583
"WM","flow_cms",2011-10-31,2.66170635511596
"BR","flow_cms",2011-11-01,1.7952880998
"WM","flow_cms",2011-11-01,2.44923342401091
"BR","flow_cms",2011-11-02,1.4498225664
"WM","flow_cms",2011-11-02,1.9779298313779
"BR","flow_cms",2011-11-03,0.8948123652
"WM","flow_cms",2011-11-03,1.22075356780355
"BR","flow_cms",2011-11-04,0.4842180837
"WM","flow_cms",2011-11-04,0.660597658526603
"BR","flow_cms",2011-11-05,0.26249717169
"WM","flow_cms",2011-11-05,0.358113467517053
"BR","flow_cms",2011-11-06,0.2010496137
"WM","flow_cms",2011-11-06,0.274283238335607
"BR","flow_cms",2011-11-07,0.15545949003
"WM","flow_cms",2011-11-07,0.212086616684857
"BR","flow_cms",2011-11-08,0.13054066467
"WM","flow_cms",2011-11-08,0.178090947708049
"BR","flow_cms",2011-11-09,0.13337234937
"WM","flow_cms",2011-11-09,0.181954091909959
"BR","flow_cms",2011-11-10,0.13252284396
"WM","flow_cms",2011-11-10,0.180795148649386
"BR","flow_cms",2011-11-11,0.11440006188
"WM","flow_cms",2011-11-11,0.156071025757162
"BR","flow_cms",2011-11-12,0.09684361674
"WM","flow_cms",2011-11-12,0.132119531705321
"BR","flow_cms",2011-11-13,0.08013667701
"WM","flow_cms",2011-11-13,0.109326980914052
"BR","flow_cms",2011-11-14,0.5068715613
"WM","flow_cms",2011-11-14,0.691502812141883
"BR","flow_cms",2011-11-15,3.766140651
"WM","flow_cms",2011-11-15,5.13798178854025
"BR","flow_cms",2011-11-16,1.5489315309
"WM","flow_cms",2011-11-16,2.11313987844475
"BR","flow_cms",2011-11-17,0.4615646061
"WM","flow_cms",2011-11-17,0.629692504911323
"BR","flow_cms",2011-11-18,0.27325757355
"WM","flow_cms",2011-11-18,0.372793415484311
"BR","flow_cms",2011-11-19,0.2208714066
"WM","flow_cms",2011-11-19,0.301325247748977
"BR","flow_cms",2011-11-20,0.19878426594
"WM","flow_cms",2011-11-20,0.271192722974079
"BR","flow_cms",2011-11-21,0.16367137566
"WM","flow_cms",2011-11-21,0.223289734870396
"BR","flow_cms",2011-11-22,1.2261194751
"WM","flow_cms",2011-11-22,1.67274143942701
"BR","flow_cms",2011-11-23,9.033074193
"WM","flow_cms",2011-11-23,12.3234300040928
"BR","flow_cms",2011-11-24,3.539605875
"WM","flow_cms",2011-11-24,4.82893025238745
"BR","flow_cms",2011-11-25,2.4975459054
"WM","flow_cms",2011-11-25,3.40729318608458
"BR","flow_cms",2011-11-26,2.0501397228
"WM","flow_cms",2011-11-26,2.79691640218281
"BR","flow_cms",2011-11-27,2.2540210212
"WM","flow_cms",2011-11-27,3.07506278472033
"BR","flow_cms",2011-11-28,6.484557963
"WM","flow_cms",2011-11-28,8.84660022237381
"BR","flow_cms",2011-11-29,17.669712528
"WM","flow_cms",2011-11-29,24.1060198199181
"BR","flow_cms",2011-11-30,4.24752705
"WM","flow_cms",2011-11-30,5.79471630286494
"BR","flow_cms",2011-12-01,1.897228749
"WM","flow_cms",2011-12-01,2.58830661527967
"BR","flow_cms",2011-12-02,1.3931888724
"WM","flow_cms",2011-12-02,1.9006669473397
"BR","flow_cms",2011-12-03,1.1128520871
"WM","flow_cms",2011-12-03,1.51821567135061
"BR","flow_cms",2011-12-04,0.9967530144
"WM","flow_cms",2011-12-04,1.35982675907231
"BR","flow_cms",2011-12-05,8.891489958
"WM","flow_cms",2011-12-05,12.1302727939973
"BR","flow_cms",2011-12-06,13.252284396
"WM","flow_cms",2011-12-06,18.0795148649386
"BR","flow_cms",2011-12-07,2.2880012376
"WM","flow_cms",2011-12-07,3.12142051514325
"BR","flow_cms",2011-12-08,1.4639809899
"WM","flow_cms",2011-12-08,1.99724555238745
"BR","flow_cms",2011-12-09,1.1723174658
"WM","flow_cms",2011-12-09,1.59934169959072
"BR","flow_cms",2011-12-10,1.0222381767
"WM","flow_cms",2011-12-10,1.3945950568895
"BR","flow_cms",2011-12-11,0.7815449772
"WM","flow_cms",2011-12-11,1.06622779972715
"BR","flow_cms",2011-12-12,0.651287481
"WM","flow_cms",2011-12-12,0.888523166439291
"BR","flow_cms",2011-12-13,0.5720003094
"WM","flow_cms",2011-12-13,0.780355128785812
"BR","flow_cms",2011-12-14,0.7164162291
"WM","flow_cms",2011-12-14,0.97737548308322
"BR","flow_cms",2011-12-15,2.661783618
"WM","flow_cms",2011-12-15,3.63135554979536
"BR","flow_cms",2011-12-16,1.7754663069
"WM","flow_cms",2011-12-16,2.42219141459754
"BR","flow_cms",2011-12-17,0.8863173111
"WM","flow_cms",2011-12-17,1.20916413519782
"BR","flow_cms",2011-12-18,0.6824360127
"WM","flow_cms",2011-12-18,0.9310177526603
"BR","flow_cms",2011-12-19,0.6173072646
"WM","flow_cms",2011-12-19,0.842165436016371
"BR","flow_cms",2011-12-20,0.8580004641
"WM","flow_cms",2011-12-20,1.17053269317872
"BR","flow_cms",2011-12-21,8.353469865
"WM","flow_cms",2011-12-21,11.3962753956344
"BR","flow_cms",2011-12-22,2.1634071108
"WM","flow_cms",2011-12-22,2.95144217025921
"BR","flow_cms",2011-12-23,1.6112285943
"WM","flow_cms",2011-12-23,2.19812905088677
"BR","flow_cms",2011-12-24,1.0590500778
"WM","flow_cms",2011-12-24,1.44481593151432
"BR","flow_cms",2011-12-25,0.7758816078
"WM","flow_cms",2011-12-25,1.05850151132333
"BR","flow_cms",2011-12-26,0.5776636788
"WM","flow_cms",2011-12-26,0.788081417189632
"BR","flow_cms",2011-12-27,1.2147927363
"WM","flow_cms",2011-12-27,1.65728886261937
"BR","flow_cms",2011-12-28,2.3134863999
"WM","flow_cms",2011-12-28,3.15618881296044
"BR","flow_cms",2011-12-29,1.0165748073
"WM","flow_cms",2011-12-29,1.38686876848568
"BR","flow_cms",2011-12-30,1.0590500778
"WM","flow_cms",2011-12-30,1.44481593151432
"BR","flow_cms",2011-12-31,2.944952088
"WM","flow_cms",2011-12-31,4.01766996998636
"BR","flow_cms",2012-01-01,1.2317828445
"WM","flow_cms",2012-01-01,1.68046772783083
"BR","flow_cms",2012-01-02,0.736238022
"WM","flow_cms",2012-01-02,1.00441749249659
"BR","flow_cms",2012-01-03,0.5323567236
"WM","flow_cms",2012-01-03,0.726271109959072
"BR","flow_cms",2012-01-04,0.4757230296
"WM","flow_cms",2012-01-04,0.649008225920873
"BR","flow_cms",2012-01-05,0.4134259662
"WM","flow_cms",2012-01-05,0.564019053478854
"BR","flow_cms",2012-01-06,0.5861587329
"WM","flow_cms",2012-01-06,0.799670849795362
"BR","flow_cms",2012-01-07,0.7220795985
"WM","flow_cms",2012-01-07,0.98510177148704
"BR","flow_cms",2012-01-08,0.3992675427
"WM","flow_cms",2012-01-08,0.544703332469304
"BR","flow_cms",2012-01-09,0.3284754252
"WM","flow_cms",2012-01-09,0.448124727421555
"BR","flow_cms",2012-01-10,0.3086536323
"WM","flow_cms",2012-01-10,0.421082718008186
"BR","flow_cms",2012-01-11,0.3001585782
"WM","flow_cms",2012-01-11,0.409493285402456
"BR","flow_cms",2012-01-12,0.6144755799
"WM","flow_cms",2012-01-12,0.838302291814461
"BR","flow_cms",2012-01-13,0.424752705
"WM","flow_cms",2012-01-13,0.579471630286494
"BR","flow_cms",2012-01-14,0.2860001547
"WM","flow_cms",2012-01-14,0.390177564392906
"BR","flow_cms",2012-01-15,0.25456845453
"WM","flow_cms",2012-01-15,0.347296663751705
"BR","flow_cms",2012-01-16,0.3369704793
"WM","flow_cms",2012-01-16,0.459714160027285
"BR","flow_cms",2012-01-17,7.334063373
"WM","flow_cms",2012-01-17,10.0055434829468
"BR","flow_cms",2012-01-18,1.812278208
"WM","flow_cms",2012-01-18,2.47241228922237
"BR","flow_cms",2012-01-19,0.736238022
"WM","flow_cms",2012-01-19,1.00441749249659
"BR","flow_cms",2012-01-20,0.453069552
"WM","flow_cms",2012-01-20,0.618103072305593
"BR","flow_cms",2012-01-21,0.3794457498
"WM","flow_cms",2012-01-21,0.517661323055934
"BR","flow_cms",2012-01-22,0.339802164
"WM","flow_cms",2012-01-22,0.463577304229195
"BR","flow_cms",2012-01-23,7.050894903
"WM","flow_cms",2012-01-23,9.6192290627558
